calls,minutes,messages,mb_used,is_ultra
141.0,1043.8900000000001,22.0,32651.11000000000,0
61.0,431.24000000000001,7.0,8977.45,0
37.0,287.34,45.0,19232.580000000002,0
4.0,17.78,11.0,11067.059999999999,0
68.0,467.0700000000000,62.0,27244.82,1
34.0,249.38,0.0,15363.820000000000,0
57.0,415.1000000000000,24.0,6087.86,0
42.0,322.81000000000000,32.0,10200.04,0
23.0,169.67,29.0,3998.0000000000000,0
96.0,691.6500000000000,47.0,16942.029999999999,0
77.0,542.2,8.0,18583.040000000001,0
15.0,129.64,0.0,5208.12,1
63.0,448.69000000000000,10.0,22764.139999999999,0
105.0,830.37,21.0,21165.029999999999,1
66.0,462.57999999999998,100.0,11846.31,1
66.0,461.84,85.0,14264.139999999999,0
43.0,264.67,40.0,15592.639999999999,0
19.0,185.22,0.0,3839.460000000000,0
67.0,496.63999999999999,38.0,15961.879999999999,0
68.0,476.66000000000003,41.0,24665.340000000000,0
23.0,145.38000000000000,0.0,6782.84,0
49.0,316.69000000000000,46.0,17519.290000000001,0
98.0,646.49,0.0,22585.009999999998,0
78.0,563.86,0.0,17061.33,1
65.0,444.01999999999998,77.0,9753.24,0
28.0,204.69000000000000,15.0,20081.810000000001,0
57.0,478.31000000000000,98.0,30343.76,1
55.0,367.67,37.0,8565.22,1
125.0,795.3600000000000,63.0,21447.619999999999,1
83.0,588.51,0.0,18698.900000000001,0
44.0,273.83,46.0,22230.630000000001,0
95.0,578.2400000000000,29.0,20622.439999999999,0
87.0,682.8800000000000,12.0,11682.790000000001,0
83.0,642.1900000000001,55.0,10806.690000000001,0
53.0,354.85000000000002,10.0,21820.270000000000,0
44.0,318.99,48.0,14817.030000000001,0
38.0,244.50000000000000,27.0,22060.68,0
61.0,376.1600000000000,38.0,24127.799999999999,0
90.0,519.05,53.0,17733.66,0
22.0,142.56,61.0,18891.630000000001,1
72.0,606.0599999999999,5.0,18602.94000000000,1
94.0,588.73,27.0,32679.810000000001,1
93.0,671.14,145.0,21441.950000000001,1
66.0,393.0800000000000,84.0,24502.47,0
77.0,524.8600000000000,85.0,20894.060000000001,0
52.0,341.82999999999998,68.0,15462.379999999999,0
46.0,309.18000000000001,27.0,18711.200000000001,0
43.0,299.43,34.0,20494.15,0
88.0,607.3900000000000,5.0,14365.650000000000,1
100.0,639.4299999999999,42.0,11230.930000000000,0
13.0,82.55000000000000,4.0,2890.46,1
30.0,224.38999999999999,14.0,19380.74000000000,0
88.0,580.46,75.0,7325.360000000000,1
5.0,34.58,7.0,10305.719999999999,0
79.0,619.7100000000000,20.0,20739.900000000001,0
75.0,512.8900000000000,51.0,22818.74,1
62.0,437.35000000000002,15.0,14804.650000000000,0
0.0,0.0,30.0,20016.750000000000,1
117.0,848.4400000000001,28.0,17736.310000000001,1
123.0,832.33,6.0,14670.490000000000,1
88.0,565.1700000000000,0.0,15494.049999999999,0
74.0,476.7600000000000,30.0,11823.13,0
55.0,393.25999999999999,54.0,13618.46,0
61.0,424.30000000000001,65.0,34888.18,1
38.0,320.13,8.0,13026.100000000000,0
104.0,691.93,14.0,34064.29,1
55.0,389.32999999999998,29.0,25047.080000000002,0
0.0,0.0,20.0,18418.270000000000,1
98.0,666.76,74.0,7844.430000000000,1
60.0,382.0300000000000,35.0,14891.120000000001,0
81.0,514.92,55.0,25022.459999999999,1
16.0,94.75000000000000,7.0,2696.04,1
62.0,446.8900000000000,7.0,21571.889999999999,0
37.0,256.66,35.0,8645.57,0
14.0,96.95000000000000,37.0,17190.83,0
60.0,424.14999999999998,66.0,30206.830000000002,1
68.0,543.5000000000000,2.0,11372.290000000001,0
68.0,544.6900000000001,16.0,15967.270000000000,0
81.0,606.2,36.0,20066.10000000000,0
84.0,558.2100000000000,46.0,19240.029999999999,1
80.0,552.3300000000000,23.0,18457.849999999999,0
37.0,253.95,69.0,18686.080000000002,0
106.0,767.6799999999999,49.0,40801.84000000000,1
80.0,688.54,39.0,11353.430000000000,1
66.0,437.75000000000000,22.0,25108.549999999999,0
34.0,234.74000000000001,43.0,26025.599999999999,0
106.0,625.2500000000000,67.0,8309.980000000000,0
72.0,578.6799999999999,50.0,15857.170000000000,0
19.0,130.88,94.0,11510.830000000000,1
68.0,434.32999999999998,0.0,19423.180000000000,0
82.0,589.3900000000000,62.0,23861.799999999999,0
50.0,330.17,45.0,12733.870000000001,0
73.0,587.4700000000000,1.0,15566.760000000000,1
49.0,292.50999999999999,46.0,12751.500000000000,0
63.0,499.42000000000002,17.0,9599.780000000001,0
18.0,113.18000000000001,19.0,11333.469999999999,0
65.0,433.04000000000002,69.0,20639.099999999999,0
64.0,473.62000000000000,68.0,16776.810000000001,0
22.0,128.51,64.0,19271.51,0
3.0,12.7,0.0,492.03,1
148.0,1115.6400000000001,41.0,25465.400000000001,1
112.0,751.0300000000000,45.0,21470.320000000000,1
60.0,427.29000000000002,6.0,7023.770000000000,0
29.0,192.28999999999999,73.0,14620.52,0
64.0,432.2500000000000,14.0,20009.42000000000,0
100.0,508.75999999999999,8.0,25598.869999999999,0
60.0,443.6500000000000,44.0,20860.9,0
6.0,26.63,5.0,370.06000000000000,0
68.0,328.74,13.0,17364.330000000002,0
88.0,573.4600000000000,54.0,8714.690000000001,0
77.0,550.3099999999999,0.0,23130.570000000000,1
23.0,163.66000000000000,19.0,4738.23,0
17.0,110.9,13.0,5813.080000000000,0
40.0,280.44000000000000,2.0,13934.540000000001,0
105.0,763.2700000000000,10.0,33233.63,1
43.0,310.00999999999999,0.0,11486.690000000001,1
69.0,469.45999999999998,55.0,15362.480000000000,0
2.0,11.96,3.0,0.0,1
76.0,501.1800000000000,0.0,16152.55,1
73.0,603.09,19.0,9988.180000000000,1
69.0,407.59,44.0,17249.51,0
100.0,825.8400000000000,0.0,20273.820000000000,1
81.0,625.4900000000000,126.0,16538.89,1
67.0,509.2900000000000,49.0,21074.820000000000,0
41.0,302.04,106.0,9755.950000000001,0
34.0,201.37000000000000,75.0,14174.84,0
19.0,112.69000000000000,12.0,4312.96,0
39.0,282.31000000000000,0.0,19236.799999999999,0
70.0,533.41,54.0,20011.869999999999,0
15.0,92.57,14.0,22027.43,0
79.0,517.9500000000000,1.0,26517.439999999999,1
93.0,688.5400000000000,18.0,14117.530000000001,1
20.0,140.19000000000000,0.0,6553.24,0
86.0,561.9200000000000,35.0,11141.110000000001,0
68.0,528.4299999999999,54.0,17229.4,0
88.0,564.56,0.0,13344.020000000000,0
71.0,549.04,80.0,19205.65,0
128.0,846.5000000000000,50.0,19450.330000000002,1
55.0,421.69,80.0,26894.34000000000,0
81.0,518.7300000000000,71.0,32418.279999999999,1
56.0,302.74,70.0,29223.17,0
35.0,219.78000000000000,15.0,8210.490000000000,0
74.0,492.63000000000000,2.0,27383.18,1
82.0,565.6500000000000,37.0,32715.31000000000,1
96.0,612.2600000000000,0.0,17911.889999999999,0
185.0,1278.8699999999999,13.0,4205.46,1
2.0,10.59,50.0,21507.939999999999,0
41.0,234.37000000000000,53.0,18876.630000000001,0
111.0,818.9100000000000,3.0,15530.91,1
56.0,333.23000000000002,0.0,15373.480000000000,0
78.0,551.49,33.0,7902.000000000000,0
67.0,506.1600000000000,0.0,23867.029999999999,1
72.0,452.1200000000000,28.0,14675.92,0
63.0,457.13,56.0,16211.97,1
47.0,326.24000000000001,41.0,17283.04,0
11.0,63.65,25.0,13013.33,0
94.0,609.8200000000001,63.0,20178.279999999999,0
71.0,452.1500000000000,39.0,16057.570000000000,0
27.0,200.94000000000000,34.0,11627.129999999999,0
32.0,244.80000000000001,13.0,7213.580000000000,0
51.0,363.5300000000000,29.0,22843.02,1
43.0,326.98000000000002,0.0,7331.52,0
40.0,307.94999999999999,45.0,14359.010000000000,0
69.0,536.6300000000000,47.0,15988.410000000000,0
66.0,513.1600000000000,97.0,21090.67,0
49.0,310.77999999999997,3.0,11506.66,0
23.0,147.69,30.0,18417.930000000000,0
69.0,528.67,47.0,22323.98,0
93.0,720.5100000000000,71.0,14800.780000000001,0
82.0,564.01,0.0,13846.030000000001,1
0.0,0.0,9.0,2923.5,1
22.0,166.81,41.0,20974.450000000001,0
77.0,515.5800000000000,108.0,26847.950000000001,0
96.0,697.2600000000000,19.0,23036.220000000001,0
72.0,495.1100000000000,34.0,15887.370000000001,0
43.0,256.9,1.0,10450.48,0
70.0,486.87000000000000,49.0,19080.910000000000,0
54.0,397.26,0.0,10687.340000000000,0
70.0,432.61,0.0,18428.599999999999,0
128.0,1012.4400000000001,72.0,20324.189999999999,1
38.0,272.97000000000003,47.0,18712.730000000000,0
79.0,529.3900000000000,20.0,15401.900000000000,0
49.0,354.9300000000000,79.0,12249.889999999999,1
69.0,515.5200000000000,34.0,21231.9,0
17.0,149.14,4.0,4332.45,0
58.0,410.1800000000000,97.0,12172.35,0
94.0,646.1100000000000,1.0,25811.639999999999,0
21.0,135.88000000000000,18.0,9561.559999999999,1
28.0,202.38000000000000,0.0,33924.13,1
62.0,491.52,58.0,28368.51000000000,0
85.0,561.13,84.0,9406.049999999999,1
18.0,148.36,94.0,9941.3,1
121.0,769.3600000000000,0.0,42437.52000000000,1
167.0,1051.6900000000001,0.0,22432.590000000000,1
67.0,429.17000000000002,11.0,13946.66,0
122.0,848.3300000000000,0.0,17129.709999999999,1
45.0,246.42,16.0,12499.780000000001,0
37.0,202.36000000000001,18.0,21066.02,1
77.0,480.37000000000000,33.0,20586.08,0
30.0,226.19999999999999,28.0,10332.55,0
63.0,403.3200000000000,65.0,16784.020000000000,0
76.0,551.5800000000000,72.0,15975.990000000000,0
69.0,420.56999999999999,102.0,14195.88,0
80.0,467.5,0.0,21004.279999999999,1
181.0,1181.8000000000000,169.0,21346.580000000002,1
92.0,536.9600000000000,18.0,20193.900000000001,0
58.0,408.31999999999999,0.0,23259.650000000001,0
37.0,258.7000000000000,0.0,10928.309999999999,1
74.0,526.94,0.0,17381.509999999998,1
83.0,603.2600000000000,155.0,17495.2,1
35.0,202.92,25.0,12603.8,0
58.0,304.30000000000001,50.0,14954.860000000001,0
72.0,462.9600000000000,1.0,11958.39,0
48.0,352.55000000000001,30.0,22371.84,0
56.0,483.17,52.0,16331.709999999999,0
83.0,584.1700000000000,39.0,22832.67000000000,0
68.0,410.61000000000001,56.0,15614.770000000000,1
68.0,531.96,26.0,13654.590000000000,0
50.0,359.73000000000002,102.0,3664.5999999999999,1
2.0,23.53,2.0,201.08000000000001,0
35.0,274.23000000000002,12.0,11389.980000000000,0
87.0,637.2600000000000,81.0,12511.370000000001,0
58.0,387.38999999999999,61.0,14632.200000000001,0
32.0,187.52,47.0,19373.91,0
19.0,132.06,15.0,2971.51,0
38.0,230.9,28.0,11324.260000000000,0
55.0,331.98000000000002,0.0,12673.709999999999,0
87.0,655.24,1.0,17428.840000000000,0
40.0,247.63000000000000,0.0,21420.44000000000,0
42.0,333.36,48.0,14566.340000000000,0
9.0,94.14,91.0,38368.58000000000,1
54.0,409.79,49.0,13211.820000000000,0
78.0,583.03,15.0,20350.959999999999,0
44.0,287.93,9.0,27093.070000000000,0
82.0,507.89,88.0,17543.37,1
62.0,376.63999999999999,73.0,14286.43,0
71.0,501.59,40.0,17828.400000000001,1
82.0,589.9500000000000,9.0,11666.320000000000,0
128.0,804.9700000000000,84.0,20562.17,1
99.0,658.24,10.0,16013.780000000001,0
49.0,359.24000000000001,0.0,6088.300000000000,1
99.0,705.1799999999999,24.0,19813.349999999999,0
114.0,847.5900000000000,23.0,34047.43,1
68.0,467.38999999999999,29.0,26934.770000000000,0
61.0,444.4000000000000,32.0,9673.309999999999,0
184.0,1225.7000000000000,135.0,24756.400000000001,1
87.0,635.3200000000001,30.0,20478.759999999998,1
68.0,453.9100000000000,48.0,17788.660000000000,0
40.0,310.79000000000002,52.0,25011.090000000000,1
40.0,292.65,8.0,19429.28,0
43.0,314.3700000000000,43.0,10015.52,1
53.0,385.24000000000001,34.0,17383.22,0
56.0,405.48000000000002,63.0,14815.05,0
38.0,257.36,30.0,20900.119999999999,0
76.0,585.5599999999999,30.0,22165.13,0
121.0,843.7200000000000,0.0,14976.000000000000,0
103.0,684.77,9.0,19446.15,1
6.0,15.93,83.0,17145.750000000000,1
38.0,275.74000000000001,16.0,7122.540000000000,0
46.0,278.1000000000000,0.0,17288.020000000000,0
92.0,638.9600000000000,33.0,21265.76,0
77.0,587.5400000000000,56.0,11104.280000000001,0
9.0,88.63,0.0,3390.6199999999999,0
88.0,619.7900000000000,19.0,20677.89,0
49.0,338.0,13.0,16963.2,0
123.0,794.9900000000000,27.0,21668.020000000000,1
51.0,454.46,0.0,22857.34,0
0.0,0.0,7.0,39419.77000000000,1
55.0,398.9300000000000,20.0,16022.55,0
19.0,129.01,151.0,28584.389999999999,1
45.0,333.49000000000001,50.0,17275.47,0
40.0,263.63999999999999,56.0,11382.980000000000,0
37.0,299.0800000000000,26.0,7619.020000000000,0
71.0,544.4900000000000,35.0,14460.010000000000,0
111.0,846.5700000000001,107.0,6444.320000000000,1
90.0,710.18,46.0,20697.580000000002,0
42.0,333.23,29.0,23974.090000000000,0
28.0,205.77,61.0,25839.000000000000,0
38.0,312.01999999999998,66.0,21645.980000000000,0
86.0,643.9200000000000,0.0,25872.849999999999,0
44.0,258.93,0.0,19696.730000000000,0
105.0,684.9900000000000,23.0,21883.400000000001,0
7.0,22.96,7.0,12762.990000000000,0
55.0,440.66,85.0,15962.010000000000,1
73.0,568.6600000000000,0.0,14545.340000000000,0
31.0,172.1,25.0,31077.59000000000,0
79.0,413.26,12.0,12403.15,0
42.0,265.8,0.0,18664.94000000000,0
115.0,747.58,98.0,12912.969999999999,1
106.0,616.8400000000000,0.0,14348.459999999999,1
53.0,405.9800000000000,0.0,24831.389999999999,0
94.0,569.2200000000000,155.0,23422.79,1
47.0,358.8200000000000,19.0,28000.91,1
75.0,538.34,51.0,12666.969999999999,0
88.0,611.6900000000001,60.0,15512.04,0
46.0,309.99000000000001,10.0,25623.94,0
98.0,703.1600000000000,4.0,25391.67,1
35.0,276.8,139.0,21880.520000000000,1
73.0,477.26,53.0,18583.85,0
72.0,526.05,24.0,19545.919999999998,0
34.0,236.41000000000000,0.0,21529.270000000000,0
70.0,434.32999999999998,46.0,14439.860000000001,0
38.0,275.47,115.0,22988.9,1
128.0,877.5599999999999,40.0,32649.970000000001,1
77.0,526.03,137.0,20517.57,1
32.0,223.69999999999999,12.0,18618.1,0
52.0,360.94999999999999,17.0,9780.07,1
62.0,452.8900000000000,66.0,20815.169999999998,0
70.0,544.78,65.0,10547.9,0
48.0,280.00000000000000,0.0,15285.139999999999,0
63.0,385.0900000000000,18.0,14518.030000000001,0
81.0,658.4900000000000,45.0,14999.440000000001,0
100.0,729.7100000000000,55.0,18939.820000000000,0
67.0,499.8700000000000,69.0,32556.540000000001,1
63.0,408.68000000000001,63.0,24970.259999999998,0
69.0,479.06999999999999,69.0,16226.709999999999,0
2.0,15.06,131.0,20338.160000000000,1
28.0,226.31000000000000,0.0,6459.95,0
5.0,47.84,9.0,14269.74,0
26.0,171.69999999999999,33.0,18912.389999999999,0
22.0,134.24000000000001,13.0,8327.46,0
68.0,463.54000000000002,0.0,27144.87,1
42.0,329.7,67.0,12774.799999999999,1
70.0,530.32,47.0,12755.700000000001,0
59.0,501.6300000000000,34.0,21634.000000000000,0
110.0,823.9,135.0,24051.189999999999,1
30.0,266.45999999999998,17.0,19610.610000000001,0
80.0,574.9800000000000,75.0,23750.990000000002,0
38.0,249.50000000000000,44.0,7076.630000000000,0
40.0,334.24,91.0,11304.139999999999,0
60.0,413.85,38.0,20262.540000000001,0
30.0,223.58000000000001,51.0,10845.540000000001,1
93.0,654.0200000000000,38.0,14732.959999999999,0
30.0,204.33000000000001,10.0,30084.730000000000,0
47.0,250.3,57.0,12451.740000000000,0
70.0,443.91000000000003,42.0,17283.549999999999,0
36.0,301.49000000000001,114.0,4136.870000000000,0
13.0,96.3,33.0,6750.08,1
47.0,270.06000000000000,22.0,19584.72,0
107.0,740.5500000000000,94.0,38888.28000000000,1
136.0,860.3,0.0,24299.119999999999,0
32.0,242.62000000000000,26.0,15193.889999999999,0
75.0,533.3500000000000,74.0,7289.9399999999996,1
41.0,215.34,7.0,10842.360000000001,0
58.0,403.8400000000000,2.0,13700.200000000001,1
81.0,462.68000000000001,73.0,15293.930000000000,0
47.0,263.42,36.0,19898.13000000000,0
54.0,390.18000000000001,5.0,29460.560000000001,0
69.0,453.26,18.0,14427.400000000000,0
10.0,94.06000000000000,8.0,621.63,1
100.0,730.05,20.0,26582.03000000000,1
26.0,209.75000000000000,11.0,17580.240000000002,0
0.0,0.0,188.0,33189.500000000000,1
43.0,352.45999999999998,31.0,20837.299999999999,0
74.0,456.4700000000000,157.0,10418.990000000000,1
53.0,307.9200000000000,13.0,18666.459999999999,0
64.0,445.51999999999998,17.0,13740.129999999999,0
49.0,323.04,0.0,21078.02000000000,0
89.0,654.9600000000000,0.0,26837.72,1
27.0,154.71,22.0,14762.920000000000,0
84.0,587.3700000000000,0.0,21818.290000000001,0
66.0,430.0200000000000,20.0,12049.530000000001,0
83.0,572.0300000000000,148.0,19930.29,1
89.0,637.5200000000000,104.0,11595.910000000000,0
30.0,166.50999999999999,77.0,12199.430000000000,0
37.0,266.44999999999999,224.0,31942.400000000001,1
61.0,389.23000000000002,62.0,14661.639999999999,0
112.0,783.6200000000000,82.0,33067.64000000000,1
52.0,382.7700000000000,56.0,22361.110000000001,1
92.0,696.1700000000000,21.0,19068.230000000000,0
74.0,555.2500000000000,27.0,25718.19,1
105.0,724.57,158.0,39930.070000000000,1
37.0,296.79,17.0,9979.440000000001,0
82.0,618.3500000000000,56.0,19343.020000000000,0
20.0,170.0,94.0,9507.709999999999,1
26.0,159.72999999999999,49.0,16810.98,0
40.0,287.69,39.0,27823.720000000001,0
51.0,402.7400000000000,14.0,20391.139999999999,0
106.0,781.3700000000000,26.0,37962.31000000000,1
91.0,525.67,0.0,18857.58,0
59.0,486.67000000000002,0.0,13432.299999999999,1
14.0,95.94000000000000,0.0,2920.15,0
16.0,102.89000000000000,50.0,6618.91,1
42.0,280.20999999999998,0.0,19316.23,0
39.0,264.7600000000000,51.0,16462.110000000001,0
53.0,403.88999999999999,39.0,15278.139999999999,0
62.0,431.00000000000000,93.0,20369.38,0
40.0,261.02999999999997,72.0,14587.090000000000,0
68.0,516.5599999999999,57.0,16535.75,0
72.0,442.2200000000000,10.0,16983.660000000000,0
81.0,570.2500000000000,106.0,20895.150000000001,0
13.0,81.38,10.0,5024.19,1
41.0,231.49,87.0,21786.970000000001,1
83.0,561.0500000000000,0.0,16539.029999999999,0
37.0,257.56,1.0,15763.7,0
60.0,488.32999999999998,3.0,14134.370000000001,0
74.0,524.8900000000000,74.0,12199.750000000000,0
79.0,647.6900000000001,1.0,11067.87,0
24.0,163.75000000000000,0.0,14226.809999999999,1
63.0,470.9100000000000,0.0,13074.49,1
19.0,107.51,0.0,38999.589999999997,1
32.0,187.90000000000001,0.0,37601.43000000000,1
70.0,561.8500000000000,28.0,23850.759999999998,0
27.0,192.57,105.0,23746.700000000001,1
59.0,347.48000000000002,43.0,19856.240000000002,0
50.0,357.57999999999998,0.0,13497.969999999999,0
53.0,376.7800000000000,44.0,17334.119999999999,0
42.0,288.55000000000001,76.0,15577.750000000000,0
72.0,502.7400000000000,48.0,19178.13000000000,0
86.0,605.8900000000000,25.0,16286.270000000000,0
60.0,399.41,42.0,19499.62,0
50.0,290.87,14.0,18472.84,0
23.0,128.42,27.0,16320.86,0
27.0,142.22999999999999,48.0,19480.660000000000,0
58.0,397.4800000000000,62.0,15700.360000000001,0
41.0,315.98,0.0,22927.95,0
92.0,719.7100000000000,66.0,23827.529999999999,0
0.0,0.0,28.0,16573.03,1
19.0,135.52000000000001,48.0,13152.5,0
85.0,601.1799999999999,55.0,16089.049999999999,1
58.0,372.6,41.0,13658.110000000001,0
21.0,182.85,0.0,22339.759999999998,0
37.0,266.32999999999998,62.0,22924.340000000000,0
95.0,614.9100000000000,0.0,13616.610000000001,0
84.0,526.23,13.0,27464.549999999999,1
102.0,752.7000000000000,19.0,24877.84,0
44.0,280.42,19.0,19925.160000000000,0
101.0,708.2700000000000,0.0,16216.94,1
89.0,673.5200000000000,30.0,24001.48000000000,0
78.0,566.4500000000000,38.0,17971.0,1
79.0,526.9000000000000,39.0,9460.28,0
42.0,298.89999999999998,45.0,20665.09,0
41.0,248.86000000000001,47.0,21816.349999999999,0
47.0,335.13,50.0,16867.93,0
91.0,643.9000000000000,103.0,22197.840000000000,0
29.0,189.8,57.0,16472.83,0
10.0,64.66,34.0,10590.070000000000,0
48.0,322.61000000000001,73.0,18642.34,1
96.0,620.43,37.0,12569.400000000000,0
47.0,351.45,0.0,23721.150000000001,0
33.0,268.10000000000002,14.0,16784.340000000000,0
74.0,545.52,47.0,13534.15,0
23.0,169.25,20.0,7476.260000000000,0
61.0,490.78,36.0,20422.53000000000,0
38.0,271.41000000000003,14.0,8152.11,1
21.0,148.63,62.0,6348.470000000000,1
42.0,289.91,57.0,26951.220000000001,1
85.0,509.61,4.0,26802.840000000000,0
23.0,177.59,38.0,26186.599999999999,0
80.0,543.5000000000000,3.0,16831.9,0
55.0,385.08999999999997,38.0,14962.129999999999,0
4.0,19.85,28.0,13107.42,0
87.0,638.3099999999999,76.0,28239.490000000002,1
51.0,412.00000000000000,137.0,12155.459999999999,1
68.0,464.62000000000000,6.0,5810.800000000000,0
82.0,535.9600000000000,52.0,14259.080000000000,0
50.0,282.87000000000000,53.0,13260.030000000001,0
63.0,468.66000000000003,0.0,11794.340000000000,0
89.0,613.6400000000000,12.0,15973.02,0
63.0,490.5200000000000,38.0,17260.020000000000,0
130.0,936.6700000000000,129.0,25739.00000000000,1
87.0,583.0200000000000,1.0,11213.97,0
22.0,171.9,126.0,23256.080000000002,1
61.0,374.88000000000000,10.0,18984.090000000000,0
97.0,664.39,36.0,18982.029999999999,0
171.0,1146.59,99.0,16327.570000000000,1
41.0,243.63000000000000,42.0,20579.459999999999,0
153.0,1071.0799999999999,0.0,22770.070000000000,1
0.0,0.0,211.0,27695.86000000000,1
77.0,481.43000000000001,85.0,9765.0,1
58.0,408.52999999999997,2.0,15346.040000000001,0
112.0,717.8500000000000,128.0,27194.860000000001,1
80.0,538.3900000000000,51.0,21691.459999999999,0
45.0,317.56000000000000,10.0,16900.680000000000,0
48.0,313.96,37.0,17915.919999999998,0
66.0,470.97,31.0,22773.520000000000,0
104.0,684.88,0.0,24447.200000000001,0
111.0,899.74,0.0,26866.61,0
27.0,170.58,23.0,21798.61,0
61.0,420.18000000000001,40.0,17969.47000000000,0
140.0,977.3200000000001,41.0,2263.44,1
51.0,390.88999999999999,0.0,27233.53000000000,0
42.0,275.75000000000000,46.0,11000.610000000001,1
84.0,666.2400000000000,64.0,14775.410000000000,0
87.0,633.4400000000001,31.0,8237.770000000000,1
81.0,435.42,7.0,18305.770000000000,0
10.0,63.03000000000000,0.0,2568.0,1
10.0,61.850000000000001,3.0,8761.02,0
0.0,0.0,19.0,17289.88,1
83.0,540.49,41.0,9127.74,0
115.0,758.9800000000000,49.0,14474.709999999999,1
35.0,265.44,4.0,16363.040000000001,1
100.0,769.4500000000000,0.0,7718.19,1
12.0,60.460000000000001,18.0,10928.01,1
65.0,426.3500000000000,75.0,12099.84,1
146.0,1074.6700000000001,120.0,39893.03,1
101.0,670.0800000000000,5.0,12880.08,1
32.0,169.94999999999999,53.0,25420.849999999999,0
54.0,395.23000000000002,26.0,12160.799999999999,0
12.0,72.28,28.0,4941.8199999999997,0
12.0,76.97,0.0,1893.18,0
89.0,595.4200000000000,47.0,17013.7,0
11.0,81.29,1.0,4000.01,0
41.0,330.7500000000000,0.0,27573.830000000002,1
91.0,610.2100000000000,20.0,16218.510000000000,0
102.0,714.8200000000001,34.0,18341.56,0
106.0,713.4400000000001,46.0,7093.610000000000,1
44.0,324.5700000000000,68.0,17347.25,1
54.0,341.47000000000003,0.0,17280.860000000001,0
115.0,860.75,7.0,18766.259999999998,1
64.0,496.58999999999997,21.0,11136.1,0
88.0,527.4,0.0,14467.95,0
101.0,699.7200000000000,27.0,19694.560000000001,0
70.0,450.9600000000000,34.0,16848.98,0
62.0,473.13999999999999,4.0,14623.290000000001,1
159.0,1174.0000000000000,149.0,33258.599999999999,1
33.0,214.38,14.0,11608.63,0
26.0,149.13000000000000,23.0,17022.639999999999,0
76.0,544.6300000000000,77.0,15785.420000000000,0
34.0,264.3,38.0,8907.850000000000,0
45.0,368.25000000000000,44.0,15247.760000000000,0
106.0,823.1400000000000,0.0,9248.09,1
78.0,483.81000000000000,21.0,23076.650000000001,0
99.0,709.3900000000000,4.0,23380.4,0
10.0,62.81,0.0,6283.900000000000,0
25.0,207.05000000000001,37.0,17330.130000000001,0
87.0,522.4700000000000,99.0,16161.100000000000,0
19.0,149.92,73.0,23988.55,0
41.0,233.75,24.0,15252.740000000000,0
111.0,768.7800000000000,0.0,35501.99,1
52.0,377.56,78.0,13145.590000000000,0
84.0,513.1,21.0,16080.389999999999,1
35.0,245.55000000000001,55.0,28224.160000000000,1
56.0,324.99,78.0,10977.570000000000,0
36.0,278.26999999999998,0.0,22016.119999999999,0
57.0,417.38999999999999,39.0,10604.940000000001,0
77.0,576.7800000000000,64.0,13598.820000000000,0
107.0,703.3099999999999,34.0,13291.980000000000,0
62.0,545.53,3.0,4942.500000000000,0
42.0,243.49000000000001,79.0,19513.6,1
74.0,525.5100000000000,30.0,11337.850000000000,0
3.0,32.92,5.0,8922.770000000000,0
63.0,377.43,0.0,16663.48,0
71.0,502.74000000000001,57.0,15986.590000000000,0
85.0,645.72,0.0,14586.92,0
50.0,356.81999999999999,0.0,28477.99,1
104.0,739.2800000000000,55.0,21940.110000000001,1
43.0,266.1,22.0,6676.010000000000,1
33.0,250.63999999999999,28.0,8739.549999999999,0
57.0,334.24000000000001,94.0,19656.299999999999,1
116.0,760.0400000000000,10.0,17720.900000000001,1
34.0,217.52,23.0,14040.660000000000,0
71.0,473.1700000000000,17.0,13536.44,0
73.0,545.9600000000000,0.0,12799.600000000000,1
39.0,274.85,72.0,18436.720000000001,0
42.0,281.38999999999999,0.0,21421.28,1
35.0,222.44000000000000,6.0,4659.43,0
87.0,550.4800000000000,70.0,13843.33,0
40.0,307.83,0.0,17130.740000000002,1
78.0,511.9400000000000,0.0,9117.020000000000,0
101.0,741.3500000000000,21.0,17014.08,0
62.0,410.2700000000000,19.0,14325.370000000001,0
0.0,0.0,20.0,13688.680000000000,1
85.0,536.08,33.0,19974.04,0
64.0,421.1600000000000,5.0,15757.010000000000,0
43.0,348.33,61.0,15989.680000000000,0
37.0,223.97,20.0,9376.420000000000,0
87.0,697.2300000000000,0.0,8335.7,0
34.0,248.65000000000001,18.0,12741.28,0
28.0,169.93000000000001,49.0,21232.139999999999,0
20.0,111.35,32.0,8968.570000000000,0
79.0,594.8900000000000,21.0,22293.28,0
40.0,277.55000000000001,0.0,32472.130000000001,1
75.0,547.3099999999999,58.0,13829.37,0
0.0,0.0,48.0,12442.93,0
63.0,292.12,31.0,14123.980000000000,0
63.0,394.1500000000000,8.0,27198.91000000000,0
77.0,496.76,0.0,17765.34,0
51.0,328.88000000000000,24.0,20511.93,0
62.0,442.6700000000000,27.0,11355.400000000000,0
65.0,368.3300000000000,13.0,22293.84,0
87.0,638.9200000000000,31.0,12613.15,0
51.0,356.79000000000002,67.0,11568.160000000000,1
6.0,29.770000000000000,0.0,365.09,1
42.0,268.56000000000000,0.0,19303.790000000001,0
10.0,68.41,0.0,2147.25,0
50.0,375.7600000000000,78.0,12666.67,1
70.0,497.55000000000001,66.0,24918.490000000002,0
50.0,320.63000000000000,60.0,19331.57,0
122.0,818.1300000000000,67.0,19921.110000000001,0
